               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,             0.04742,            0.061176,            0.010809,             0.62454,             0.55867,             0.59847,             0.26275,            0.050175,            0.054304,            0.011365,            0.008383,            0.008383,            0.008383
                  51,            0.048247,            0.064924,            0.010114,             0.66263,             0.52414,             0.59289,             0.26547,            0.049398,            0.056205,             0.01176,             0.00835,             0.00835,             0.00835
                  52,            0.048325,            0.062976,           0.0098202,             0.64675,             0.54744,             0.60914,             0.27694,            0.049918,            0.053695,           0.0092888,            0.008317,            0.008317,            0.008317
                  53,            0.047666,            0.065128,           0.0096409,             0.63782,              0.5699,             0.59014,             0.26939,            0.050237,            0.052155,            0.011748,            0.008284,            0.008284,            0.008284
                  54,            0.047258,            0.061921,           0.0092909,             0.66827,             0.59818,             0.61386,             0.26988,            0.050389,            0.052353,           0.0099943,            0.008251,            0.008251,            0.008251
                  55,            0.047121,            0.061586,            0.008982,              0.6401,             0.56708,             0.62104,             0.29343,            0.048877,            0.053079,             0.01129,            0.008218,            0.008218,            0.008218
                  56,            0.047846,            0.064579,           0.0089815,             0.72864,             0.55346,             0.62123,             0.28218,            0.048663,            0.052238,           0.0099768,            0.008185,            0.008185,            0.008185
                  57,            0.046311,            0.063033,           0.0091587,             0.71887,             0.54371,             0.61489,             0.28562,            0.049081,            0.051337,            0.010433,            0.008152,            0.008152,            0.008152
                  58,            0.047034,            0.062315,           0.0085046,             0.73408,             0.56706,             0.62086,             0.27924,            0.049635,             0.05251,            0.012422,            0.008119,            0.008119,            0.008119
                  59,            0.046949,            0.062321,           0.0080915,             0.70249,             0.54822,             0.60916,             0.27571,            0.049014,            0.052424,            0.010478,            0.008086,            0.008086,            0.008086
                  60,            0.046183,             0.06161,           0.0072636,             0.66004,             0.61511,             0.62605,             0.28108,            0.049006,            0.051358,             0.01059,            0.008053,            0.008053,            0.008053
                  61,            0.045898,            0.062731,           0.0072713,             0.61374,             0.57877,             0.61439,             0.27927,            0.048927,            0.054583,           0.0098299,             0.00802,             0.00802,             0.00802
                  62,            0.046477,            0.064106,           0.0080551,             0.58745,             0.53103,             0.54317,             0.24779,            0.050658,            0.053992,            0.010308,            0.007987,            0.007987,            0.007987
                  63,            0.046025,            0.063689,           0.0082071,             0.67242,             0.58481,             0.63506,             0.29371,            0.049165,            0.051683,           0.0096869,            0.007954,            0.007954,            0.007954
                  64,            0.045821,            0.059913,           0.0088108,             0.68781,             0.57408,             0.62939,             0.30868,            0.049049,             0.05293,            0.010412,            0.007921,            0.007921,            0.007921
                  65,            0.045449,            0.058848,           0.0088128,             0.64539,              0.5251,             0.56807,             0.27574,            0.049758,            0.057842,            0.010393,            0.007888,            0.007888,            0.007888
                  66,            0.046298,            0.061829,           0.0073154,             0.67857,             0.58339,             0.61493,             0.28457,            0.049999,            0.057206,            0.010275,            0.007855,            0.007855,            0.007855
                  67,            0.046076,            0.062547,           0.0074278,             0.62921,              0.5205,             0.55312,             0.26611,            0.050142,            0.058744,             0.01108,            0.007822,            0.007822,            0.007822
