               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.026951,            0.010419,            0.020024,             0.77976,             0.77561,             0.83746,             0.63853,            0.021167,           0.0050183,            0.033538,            0.006502,            0.006502,            0.006502
                  55,            0.026556,            0.010053,            0.019929,             0.80773,             0.77753,             0.85689,             0.67022,            0.018908,           0.0049723,            0.027726,            0.006436,            0.006436,            0.006436
                  56,            0.024746,           0.0098945,            0.017734,             0.72214,             0.77514,             0.81659,             0.62087,            0.020274,           0.0049583,            0.032219,             0.00637,             0.00637,             0.00637
                  57,            0.025241,             0.01007,            0.017336,             0.78042,             0.75066,             0.84257,             0.65912,            0.018873,           0.0049112,            0.030596,            0.006304,            0.006304,            0.006304
                  58,            0.025618,            0.010053,            0.017334,             0.79207,              0.7887,             0.85267,             0.65479,            0.019567,           0.0051817,            0.031763,            0.006238,            0.006238,            0.006238
                  59,            0.024656,            0.009669,            0.017874,             0.79205,             0.77219,             0.83931,             0.65524,            0.019526,           0.0049699,            0.027659,            0.006172,            0.006172,            0.006172
                  60,            0.025162,           0.0099845,             0.01748,              0.8288,             0.75483,             0.86533,             0.67222,            0.019658,           0.0049067,            0.027188,            0.006106,            0.006106,            0.006106
                  61,            0.024821,            0.010136,            0.017749,             0.81684,             0.77182,             0.85214,             0.65379,            0.018576,           0.0050693,            0.029871,             0.00604,             0.00604,             0.00604
                  62,            0.025126,            0.010014,            0.017184,             0.75959,             0.77652,             0.84084,             0.65298,              0.0193,           0.0049893,            0.030724,            0.005974,            0.005974,            0.005974
                  63,            0.024244,            0.009966,            0.018777,             0.76573,             0.77619,             0.84959,             0.66281,            0.018175,            0.004829,            0.031177,            0.005908,            0.005908,            0.005908
                  64,            0.024034,           0.0099496,            0.017817,             0.81894,             0.76731,              0.8528,             0.66611,            0.019323,           0.0049132,            0.026837,            0.005842,            0.005842,            0.005842
                  65,            0.024294,           0.0098567,            0.016371,             0.80025,             0.77821,             0.84918,             0.66355,             0.02014,           0.0048709,            0.030066,            0.005776,            0.005776,            0.005776
                  66,            0.024531,           0.0099787,            0.018451,             0.72651,             0.73884,             0.80588,             0.62985,            0.018967,           0.0051797,            0.040611,             0.00571,             0.00571,             0.00571
                  67,            0.023812,           0.0097895,            0.016784,             0.78428,             0.83319,             0.86805,             0.67139,            0.020075,           0.0050277,            0.022617,            0.005644,            0.005644,            0.005644
                  68,            0.024218,           0.0098237,            0.016519,             0.76114,             0.77435,              0.8483,             0.67224,              0.0192,           0.0048125,            0.027531,            0.005578,            0.005578,            0.005578
                  69,            0.023939,           0.0094166,            0.014953,             0.79862,              0.8151,             0.87024,             0.69122,            0.018309,           0.0047315,            0.025495,            0.005512,            0.005512,            0.005512
